time,3m_treasury,ust3_dreturn,btc_alloc%,eth_alloc%,ust3_alloc%,btc_alloc_usd,eth_alloc_usd,ust3_alloc_usd,portfolio_return,portfolio_volatility,daily_sharpe,btcusd_dreturn,ethusd_dreturn,100_eth_portfolio_balance
2021-03-07,0.03,2.242427708809558e-05,0,1,0,0,4623629,0,0.07984124377252733,0.19904338874398472,0.4010121612132743,-0.0014757305293682244,0.07984124377252733,4623629
2021-03-08,0.03,2.242427708809558e-05,0,1,0,0,4805953,0,0.03943319296124592,0.1655937168473628,0.23799676361202152,0.04679219854873895,0.03943319296124592,4805953
2021-03-09,0.03,2.242427708809558e-05,0,1,0,0,5112177,0,0.06371767626176195,0.16783568343096084,0.37950959344634766,0.019789165698379296,0.06371767626176195,5112177
2021-03-10,0.03,2.242427708809558e-05,0,1,0,0,5200642,0,0.017304761630403176,0.16795160222268707,0.10290069951461628,0.04532398021998518,0.017304761630403176,5200642
2021-03-11,0.03,2.242427708809558e-05,0,1,0,0,5014186,0,-0.035852401898788466,0.16492195492489906,-0.21752607887902478,0.02413542377944089,-0.035852401898788466,5014186
2021-03-12,0.03,2.242427708809558e-05,0,1,0,0,5080250,0,0.013175519605564956,0.1367939418903265,0.09615261572783869,0.03156667240316069,0.013175519605564956,5080250
2021-03-13,0.03,2.242427708809558e-05,0,1,0,0,4926897,0,-0.03018595972041349,0.1291735851400887,-0.23385883394612456,-0.007527516035529702,-0.03018595972041349,4926897
2021-03-14,0.03,2.242427708809558e-05,0,1,0,0,5363085,0,0.08853201084068485,0.14349728680684296,0.6168032060615657,0.06906834795648686,0.08853201084068485,5363085
2021-03-15,0.03,2.242427708809558e-05,0,1,0,0,5191571,0,-0.031980346035929585,0.14748363226875447,-0.21699201342356492,-0.03076285212040486,-0.031980346035929585,5191571
2021-03-16,0.03,2.242427708809558e-05,0,1,0,0,4982848,0,-0.04020408171584855,0.1579513464438964,-0.25467656274285017,-0.06097427677449563,-0.04020408171584855,4982848
2021-03-17,0.03,2.242427708809558e-05,0,1,0,0,5031543,0,0.009772695639285844,0.14133834225746617,0.06898532419770682,0.0183660610846772,0.009772695639285844,5031543
2021-03-18,0.03,2.242427708809558e-05,0,1,0,0,5087751,0,0.011171160473018249,0.1374308816826915,0.0811224963372571,0.038442065075686704,0.011171160473018249,5087751
2021-03-19,0.03,2.242427708809558e-05,0,1,0,0,4952555,0,-0.026572827805169785,0.12477259004009658,-0.21314979575010268,-0.018512537764319936,-0.026572827805169785,4952555
2021-03-20,0.03,2.242427708809558e-05,0,1,0,0,5055417,0,0.02076966351845866,0.12542955597313732,0.16540949284564083,0.0055394970366591245,0.02076966351845866,5055417
2021-03-21,0.03,2.242427708809558e-05,0,1,0,0,5057440,0,0.0004001800286210777,0.11971091689725862,0.003155566437246399,0.0022816002786092415,0.0004001800286210777,5057440
2021-03-22,0.03,2.242427708809558e-05,0,1,0,0,4980982,0,-0.015117812269920039,0.11998484002513424,-0.1261845791838084,-0.013749091197684415,-0.015117812269920039,4980982
2021-03-23,0.03,2.242427708809558e-05,0,1,0,0,4693072,0,-0.057801689516861376,0.13011196542325307,-0.4444181102471871,-0.055640174693793676,-0.057801689516861376,4693072
2021-03-24,0.03,2.242427708809558e-05,0,1,0,0,4656815,0,-0.007725461853855364,0.07987154916796385,-0.09700433022339705,0.003949454585630008,-0.007725461853855364,4656815
2021-03-25,0.03,2.242427708809558e-05,0,1,0,0,4400228,0,-0.055099095872043535,0.08860931927453584,-0.6220736216057605,-0.03770281676857401,-0.055099095872043535,4400228
2021-03-26,0.03,2.242427708809558e-05,0,1,0,0,4415993,0,0.0035829520455514796,0.08612614099346946,0.041340848752684296,-0.021131248901280153,0.0035829520455514796,4415993
2021-03-27,0.03,2.242427708809558e-05,0,1,0,0,4730559,0,0.07123357287208298,0.11883896538312806,0.5992239024078962,0.07033079768269035,0.07123357287208298,4730559
2021-03-28,0.03,2.242427708809558e-05,0,1,0,0,4768036,0,0.00792241166779073,0.11837559943535776,0.06673661994857849,0.014524306684397414,0.00792241166779073,4768036
2021-03-29,0.03,2.242427708809558e-05,0,1,0,0,4699037,0,-0.014471075607222272,0.11662629771317815,-0.12427299990225686,-0.0018683908980438035,-0.014471075607222272,4699037
2021-03-30,0.03,2.242427708809558e-05,0,1,0,0,5056783,0,0.07613190548574544,0.14068261773303645,0.5410013151239834,0.03421662179826357,0.07613190548574544,5056783
2021-03-31,0.03,2.242427708809558e-05,0,1,0,0,5119848,0,0.012471520024730065,0.1411515444226104,0.08819666691261373,0.017935298363346286,0.012471520024730065,5119848
2021-04-01,0.02,2.2425021596106376e-05,0,1,0,0,5329999,0,0.041046454960567136,0.1446639182722918,0.2835816313350097,0.002535350763682276,0.041046454960567136,5329999
2021-04-02,0.02,2.2425021596106376e-05,0,1,0,0,5482008,0,0.02851954054163608,0.12573207122082902,0.22664953534400287,-0.00027507254185410446,0.02851954054163608,5482008
2021-04-03,0.02,2.2425021596106376e-05,0,1,0,0,5937241,0,0.08304135011646263,0.1385235597172051,0.5993126747850626,0.004401814285357686,0.08304135011646263,5937241
2021-04-04,0.02,2.2425021596106376e-05,0,1,0,0,5610528,0,-0.05502761941732559,0.13847739699037095,-0.3975381227215703,-0.033857419942641576,-0.05502761941732559,5610528
2021-04-05,0.02,2.2425021596106376e-05,0,1,0,0,5780479,0,0.03029154423535574,0.13635162909260873,0.2219930881295238,0.020476474621458962,0.03029154423535574,5780479
2021-04-06,0.02,2.2425021596106376e-05,0,1,0,0,5836235,0,0.009645587813728707,0.1283887683701904,0.07495330716457693,0.00820921860163959,0.009645587813728707,5836235
2021-04-07,0.02,2.2425021596106376e-05,0,1,0,0,5884251,0,0.008227237451893243,0.12835210069958702,0.06392425511991279,-0.010980613788445504,0.008227237451893243,5884251
2021-04-08,0.02,2.2425021596106376e-05,0,1,0,0,5533966,0,-0.059529120022830395,0.14884577205883767,-0.4000889257431256,-0.0332016706576691,-0.059529120022830395,5533966
2021-04-09,0.02,2.2425021596106376e-05,0,1,0,0,5790490,0,0.04635451850047678,0.1384224194495552,0.33471524094957267,0.03440361058313868,0.04635451850047678,5790490
2021-04-10,0.02,2.2425021596106376e-05,0,1,0,0,5757977,0,-0.005614742183800536,0.13989128627623246,-0.04029677155348595,0.0015043187549799164,-0.005614742183800536,5757977
2021-04-11,0.02,2.2425021596106376e-05,0,1,0,0,5961425,0,0.03533333680201767,0.13871651960836137,0.25455448190392127,0.031406802145909074,0.03533333680201767,5961425
2021-04-12,0.02,2.2425021596106376e-05,0,1,0,0,5982204,0,0.003485668804649622,0.1376839829870531,0.02515357057457567,0.00014385178652998043,0.003485668804649622,5982204
2021-04-13,0.02,2.2425021596106376e-05,0,1,0,0,5960534,0,-0.0036222820953708545,0.11103017937971443,-0.0328262742375868,-0.0012835956654702052,-0.0036222820953708545,5960534
2021-04-14,0.02,2.2425021596106376e-05,0,1,0,0,6410861,0,0.07555147390365824,0.11460354000409516,0.6590463861706474,0.061184994176450846,0.07555147390365824,6410861
2021-04-15,0.02,2.2425021596106376e-05,0,1,0,0,6759505,0,0.054383389695812134,0.12077224918737663,0.45011138767379977,-0.012104325931705406,0.054383389695812134,6759505
2021-04-16,0.02,2.2425021596106376e-05,0,1,0,0,6994609,0,0.03478134170723801,0.12181649404996966,0.28533834401262315,0.00593323168315929,0.03478134170723801,6994609
2021-04-17,0.02,2.2425021596106376e-05,0,1,0,0,6745294,0,-0.035643821757419425,0.1334460533521527,-0.26727089998604425,-0.026629929350873383,-0.035643821757419425,6745294
2021-04-18,0.02,2.2425021596106376e-05,0,1,0,0,6524711,0,-0.032701637913730264,0.11879114586314161,-0.27547560634718954,-0.019894091302535832,-0.032701637913730264,6524711
2021-04-19,0.02,2.2425021596106376e-05,0,1,0,0,6247877,0,-0.04242852136009723,0.12746672826482996,-0.33303550628125916,-0.06611358382387444,-0.04242852136009723,6247877
2021-04-20,0.02,2.2425021596106376e-05,0,1,0,0,6031631,0,-0.034611000525869406,0.13412136191445365,-0.2582245292853176,-0.010086870235117562,-0.034611000525869406,6031631
2021-04-21,0.02,2.2425021596106376e-05,0,1,0,0,6466335,0,0.07207084956130139,0.14757235400722835,0.4882244037130168,0.010293440473748916,0.07207084956130139,6466335
2021-04-22,0.02,2.2425021596106376e-05,0,1,0,0,6603259,0,0.021174969374646357,0.1478809339947965,0.14303767079124988,-0.037386418757886286,0.021174969374646357,6603259
2021-04-23,0.02,2.2425021596106376e-05,0,1,0,0,6749512,0,0.022148631016654097,0.14731428147431588,0.15019729094572323,-0.041050026721860755,0.022148631016654097,6749512
2021-04-24,0.02,2.2425021596106376e-05,0,1,0,0,6577468,0,-0.02548974962826267,0.13405921742061344,-0.19030526315705562,-0.014902978785255483,-0.02548974962826267,6577468
2021-04-25,0.02,2.2425021596106376e-05,0,1,0,0,6156296,0,-0.06403240331877669,0.13627099703720993,-0.47005474189700164,-0.020667983098967557,-0.06403240331877669,6156296
2021-04-26,0.02,2.2425021596106376e-05,0,1,0,0,6419234,0,0.04271043591578838,0.13926524365713822,0.30652307620476593,-0.02297216476217856,0.04271043591578838,6419234
2021-04-27,0.02,2.2425021596106376e-05,0,1,0,0,7045288,0,0.09752788398364909,0.1698647840579992,0.5740180903462626,0.10202566547512126,0.09752788398364909,7045288
2021-04-28,0.02,2.2425021596106376e-05,0,1,0,0,7364590,0,0.04532142824485663,0.168209167576786,0.2693016312715651,0.018766797172715677,0.04532142824485663,7364590
2021-04-29,0.02,2.2425021596106376e-05,0,1,0,0,7647322,0,0.03839075271682768,0.15745576232356412,0.24367687234200094,-0.0032950538632057214,0.03839075271682768,7647322
2021-04-30,0.02,2.2425021596106376e-05,0,1,0,0,7671562,0,0.003169752635501455,0.14665265109123998,0.02146110275188437,-0.022147349623186208,0.003169752635501455,7671562
2021-05-01,0.02,2.2425021596106376e-05,0,1,0,0,7724994,0,0.006965068519356743,0.1377638242105799,0.05039525824390886,0.07895649310766273,0.006965068519356743,7724994
2021-05-02,0.02,2.2425021596106376e-05,0,1,0,0,8192975,0,0.060580188988495154,0.14401598325251858,0.42049335496822365,-0.000268771480698593,0.060580188988495154,8192975
2021-05-03,0.02,2.2425021596106376e-05,0,1,0,0,8216289,0,0.0028457171838405237,0.14538950988867705,0.019418816147094637,-0.020968026550347907,0.0028457171838405237,8216289
2021-05-04,0.02,2.2425021596106376e-05,0,1,0,0,9569928,0,0.1647506715688587,0.19432111863269383,0.8477114978873308,0.010592705242362443,0.1647506715688587,9569928
2021-05-05,0.02,2.2425021596106376e-05,0,1,0,0,9029671,0,-0.05645351814569921,0.18991842515783555,-0.2973694791348435,-0.06531312003080603,-0.05645351814569921,9029671
2021-05-06,0.02,2.2425021596106376e-05,0,1,0,0,9805589,0,0.08592992148125811,0.19529840180011862,0.4398781335014992,0.07421260161288568,0.08592992148125811,9805589
2021-05-07,0.02,2.2425021596106376e-05,0,1,0,0,9723554,0,-0.00836610431182383,0.19227913558927773,-0.043626830897234986,-0.016094497390189644,-0.00836610431182383,9723554
2021-05-08,0.02,2.2425021596106376e-05,0,1,0,0,9719265,0,-0.0004410116099352601,0.19479736088360267,-0.0023790703807752504,0.015109599316671218,-0.0004410116099352601,9719265
2021-05-09,0.02,2.2425021596106376e-05,0,1,0,0,10885533,0,0.11999549928491615,0.2148828180170413,0.5583186006700898,0.0245863680115892,0.11999549928491615,10885533
2021-05-10,0.02,2.2425021596106376e-05,0,1,0,0,10941205,0,0.0051143537923930005,0.2145421547824824,0.02373393133838635,-0.009493577195854197,0.0051143537923930005,10941205
2021-05-11,0.02,2.2425021596106376e-05,0,1,0,0,11071557,0,0.011913936884465404,0.21380016052744266,0.055619751797814684,-0.039720026570882916,0.011913936884465404,11071557
2021-05-12,0.02,2.2425021596106376e-05,0,1,0,0,11636822,0,0.0510556820035335,0.21292187708204305,0.2396806644827448,0.018376996720220973,0.0510556820035335,11636822
2021-05-13,0.02,2.2425021596106376e-05,0,1,0,0,10867074,0,-0.06614756263667543,0.2354348342474224,-0.2810543642353807,-0.12162893315712164,-0.06614756263667543,10867074
2021-05-14,0.02,2.2425021596106376e-05,0,1,0,0,10433718,0,-0.039877871335682324,0.19068698853373248,-0.20924498658292084,-0.0006392748084139699,-0.039877871335682324,10433718
2021-05-15,0.02,2.2425021596106376e-05,0,1,0,0,11375143,0,0.09022914438166163,0.19007176158785835,0.4745929569257376,-0.0011912932608563187,0.09022914438166163,11375143
2021-05-16,0.02,2.2425021596106376e-05,0,1,0,0,10182163,0,-0.10487600916298778,0.21604143378394866,-0.4855477597389357,-0.06275608209112427,-0.10487600916298778,10182163
2021-05-17,0.02,2.2425021596106376e-05,0,1,0,0,10021033,0,-0.01582464045653942,0.21671484002264835,-0.07312404391171083,-0.004186284565958931,-0.01582464045653942,10021033
2021-05-18,0.02,2.2425021596106376e-05,0,1,0,0,9148088,0,-0.08711121130331556,0.23568405206852264,-0.36970527093440536,-0.06019608622655859,-0.08711121130331556,9148088
2021-05-19,0.02,2.2425021596106376e-05,0,1,0,0,9456395,0,0.03370183844176511,0.19824600230710057,0.16988697390223595,-0.015755393847344368,0.03370183844176511,9456395
2021-05-20,0.02,2.2425021596106376e-05,0,1,0,0,6969128,0,-0.2630248225767148,0.3176376346029261,-0.8281362752469247,-0.1346834481177117,-0.2630248225767148,6969128
2021-05-21,0.02,2.2425021596106376e-05,0,1,0,0,7729369,0,0.10908705956302289,0.3483243044469704,0.3131123299437493,0.08448804207910166,0.10908705956302289,7729369
2021-05-22,0.02,2.2425021596106376e-05,0,1,0,0,6730114,0,-0.12928016158490085,0.34879374111364886,-0.3707136091193958,-0.07661399112993683,-0.12928016158490085,6730114
2021-05-23,0.02,2.2425021596106376e-05,0,1,0,0,6416485,0,-0.046600719411363234,0.34816806703242237,-0.13390988102483753,0.004838919234018357,-0.046600719411363234,6416485
2021-05-24,0.02,2.2425021596106376e-05,0,1,0,0,5898091,0,-0.08079093554190986,0.34985234531168746,-0.230992764937758,-0.06777101130926955,-0.08079093554190986,5898091
2021-05-25,0.02,2.2425021596106376e-05,0,1,0,0,7345107,0,0.24533636250592483,0.44113441184632557,0.5560979395318332,0.10477911749873736,0.24533636250592483,7345107
2021-05-26,0.02,2.2425021596106376e-05,0,1,0,0,7499005,0,0.020952587155343982,0.43657401785269,0.04794184096592342,-0.011170025859763788,0.020952587155343982,7499005
2021-05-27,0.02,2.2425021596106376e-05,0,1,0,0,8019267,0,0.06937753298445037,0.44598596329321444,0.15550962064081061,0.031303423722972123,0.06937753298445037,8019267
2021-05-28,0.02,2.2425021596106376e-05,0,1,0,0,7631189,0,-0.0483931822668765,0.44046777006234994,-0.10991861511596906,-0.019388432630688457,-0.0483931822668765,7631189
2021-05-29,0.02,2.2425021596106376e-05,0,1,0,0,6769688,0,-0.11289209934314703,0.4490020188174858,-0.2514788790084296,-0.07589168916413536,-0.11289209934314703,6769688
2021-05-30,0.02,2.2425021596106376e-05,0,1,0,0,6383807,0,-0.05700116501691421,0.3666647868111901,-0.15551967925372112,-0.02618694308050229,-0.05700116501691421,6383807
2021-05-31,0.02,2.2425021596106376e-05,0,1,0,0,6665427,0,0.04411478380119882,0.34996865467680205,0.12598945131335332,0.027021436688475342,0.04411478380119882,6665427
2021-06-01,0.04,2.2423532579862737e-05,0,1,0,0,7535036,0,0.13046568718727758,0.3475881407775667,0.3752811110381718,0.04552536847638744,0.13046568718727758,7535036
2021-06-02,0.04,2.2423532579862737e-05,0,1,0,0,7324229,0,-0.027976824093286834,0.3443176377878739,-0.08131807538455635,-0.01769145813964612,-0.027976824093286834,7324229
2021-06-03,0.04,2.2423532579862737e-05,0,1,0,0,7559306,0,0.03209588248019335,0.32624426754207303,0.09831118011438235,0.027416791441407407,0.03209588248019335,7559306
2021-06-04,0.04,2.2423532579862737e-05,0,1,0,0,7951918,0,0.05193767577454844,0.22610557001096346,0.2296062509183268,0.038890016710358744,0.05193767577454844,7951918
2021-06-05,0.04,2.2423532579862737e-05,0,1,0,0,7496273,0,-0.05729992316651833,0.2353491211977249,-0.24356303693583678,-0.05651395886721122,-0.05729992316651833,7496273
2021-06-06,0.04,2.2423532579862737e-05,0,1,0,0,7302282,0,-0.025878200780023786,0.22426361002917447,-0.11549187275293675,-0.03767684247927239,-0.025878200780023786,7302282
2021-06-07,0.04,2.2423532579862737e-05,0,1,0,0,7543707,0,0.03306158628054745,0.22237674714078556,0.1485729203829511,0.008087563594138869,0.03306158628054745,7543707
2021-06-08,0.04,2.2423532579862737e-05,0,1,0,0,7179221,0,-0.04831644577122729,0.193051153082869,-0.2503940977915695,-0.06650274916019905,-0.04831644577122729,7179221
2021-06-09,0.04,2.2423532579862737e-05,0,1,0,0,7033125,0,-0.020349759788987565,0.182638868792919,-0.11154352551682727,0.003161820683443173,-0.020349759788987565,7033125
2021-06-10,0.04,2.2423532579862737e-05,0,1,0,0,7290752,0,0.03663064538353811,0.18128791222894874,0.20193415766587722,0.1190951256013737,0.03663064538353811,7290752
2021-06-11,0.04,2.2423532579862737e-05,0,1,0,0,6917884,0,-0.05114249486485423,0.13193341510713608,-0.38780864086543804,-0.017317596553928505,-0.05114249486485423,6917884
2021-06-12,0.04,2.2423532579862737e-05,0,1,0,0,6556312,0,-0.05226626357422692,0.13816508843539418,-0.37845079172266377,0.010463225889895789,-0.05226626357422692,6556312
2021-06-13,0.04,2.2423532579862737e-05,0,1,0,0,6621292,0,0.009911155524119808,0.1322834941399644,0.07475408822416675,-0.04353197765525063,0.009911155524119808,6621292
2021-06-14,0.04,2.2423532579862737e-05,0,1,0,0,7004604,0,0.05789093499751319,0.13559179978040806,0.42678474331524335,0.09761513147962342,0.05789093499751319,7004604
2021-06-15,0.04,2.2423532579862737e-05,0,1,0,0,7198263,0,0.027647429501825638,0.130412914844937,0.21182722587017044,0.03772398276615552,0.027647429501825638,7198263
2021-06-16,0.04,2.2423532579862737e-05,0,1,0,0,7125391,0,-0.010123469972888155,0.12831447797869394,-0.07907052785697885,-0.006063100451889292,-0.010123469972888155,7125391
2021-06-17,0.04,2.2423532579862737e-05,0,1,0,0,6582010,0,-0.07625973552295562,0.14131358571560293,-0.5398076814005357,-0.05093708395277852,-0.07625973552295562,6582010
2021-06-18,0.04,2.2423532579862737e-05,0,1,0,0,6623384,0,0.006285939603379198,0.1364615400002405,0.045899497182783494,-0.0033358732275655667,0.006285939603379198,6623384
2021-06-19,0.04,2.2423532579862737e-05,0,1,0,0,6208327,0,-0.06266535653270366,0.14714280401076232,-0.42603361059164274,-0.06054696628707179,-0.06266535653270366,6208327
2021-06-20,0.04,2.2423532579862737e-05,0,1,0,0,6054629,0,-0.024756636572276336,0.1373535640726291,-0.1804034738534608,-0.008346149051624119,-0.024756636572276336,6054629
2021-06-21,0.04,2.2423532579862737e-05,0,1,0,0,6263984,0,0.03457782836971157,0.1407641453840075,0.24548442178129842,0.00577362719670238,0.03457782836971157,6263984
2021-06-22,0.04,2.2423532579862737e-05,0,1,0,0,5286260,0,-0.15608652319414174,0.2014467742163253,-0.7749389253514812,-0.11387188429389583,-0.15608652319414174,5286260
2021-06-23,0.04,2.2423532579862737e-05,0,1,0,0,5217363,0,-0.01303316393040721,0.19903490942188923,-0.06559446029296034,0.025094754626683757,-0.01303316393040721,5217363
2021-06-24,0.04,2.2423532579862737e-05,0,1,0,0,5483740,0,0.051056011230292686,0.19609551714186602,0.2602486198641267,0.036756758058622774,0.051056011230292686,5483740
2021-06-25,0.04,2.2423532579862737e-05,0,1,0,0,5536516,0,0.009624126466071248,0.19177167426716252,0.05006841062520517,0.028865155743802662,0.009624126466071248,5536516
2021-06-26,0.04,2.2423532579862737e-05,0,1,0,0,5100808,0,-0.07869698357983024,0.19835088736175283,-0.3968694476714967,-0.07879674836056794,-0.07869698357983024,5100808
2021-06-27,0.04,2.2423532579862737e-05,0,1,0,0,5055139,0,-0.008953272586372796,0.19262154323409525,-0.04659757142556162,0.002530666767590395,-0.008953272586372796,5055139
2021-06-28,0.04,2.2423532579862737e-05,0,1,0,0,5491586,0,0.08633741550802498,0.22123750943663256,0.39014628303871635,0.08066829495402783,0.08633741550802498,5491586
2021-06-29,0.04,2.2423532579862737e-05,0,1,0,0,5807605,0,0.0575461335333578,0.2258321825096701,0.25471883308002297,-0.0014578183488352936,0.0575461335333578,5807605
2021-06-30,0.04,2.2423532579862737e-05,0,1,0,0,6035403,0,0.039224244144746345,0.22842168341920474,0.17162039971582907,0.04086460029645922,0.039224244144746345,6035403
2021-07-01,0.05,2.242278807140785e-05,0,1,0,0,6341301,0,0.05068410164743087,0.2315084928341439,0.2188329172686301,-0.022172078832176312,0.05068410164743087,6341301
2021-07-02,0.05,2.242278807140785e-05,0,1,0,0,5902580,0,-0.06918462407266501,0.17400384055756923,-0.39773286979742983,-0.042475318102249804,-0.06918462407266501,5902580
2021-07-03,0.05,2.242278807140785e-05,0,1,0,0,6003353,0,0.01707282037423452,0.1716919675100607,0.09930806800943676,0.008112828502641056,0.01707282037423452,6003353
2021-07-04,0.05,2.242278807140785e-05,0,1,0,0,6199910,0,0.032741299123599577,0.1684199307821776,0.19426962226842645,0.022948046330617755,0.032741299123599577,6199910
2021-07-05,0.05,2.242278807140785e-05,0,1,0,0,6479430,0,0.04508453747174013,0.17119081949170126,0.2632274021321171,0.01912825756686032,0.04508453747174013,6479430
2021-07-06,0.05,2.242278807140785e-05,0,1,0,0,6168665,0,-0.047961644514052715,0.15395488717447486,-0.31167615515670166,-0.041421428204687194,-0.047961644514052715,6168665
2021-07-07,0.05,2.242278807140785e-05,0,1,0,0,6456199,0,0.04661209101015884,0.15225805177824944,0.30599149061713476,0.006538986051361384,0.04661209101015884,6456199
2021-07-08,0.05,2.242278807140785e-05,0,1,0,0,6446689,0,-0.0014728541011483909,0.13814233682178065,-0.010824175438329788,-0.006375848942846263,-0.0014728541011483909,6446689
2021-07-09,0.05,2.242278807140785e-05,0,1,0,0,5915887,0,-0.08233705919157497,0.1614234912263646,-0.5102075376634833,-0.02943147897679954,-0.08233705919157497,5915887
2021-07-10,0.05,2.242278807140785e-05,0,1,0,0,5999734,0,0.014173197734969278,0.15707039272724477,0.09009193076553208,0.0315094686701205,0.014173197734969278,5999734
2021-07-11,0.05,2.242278807140785e-05,0,1,0,0,5906472,0,-0.01554421564889541,0.1472330226860897,-0.10572790093534855,-0.007852489984866207,-0.01554421564889541,5906472
2021-07-12,0.05,2.242278807140785e-05,0,1,0,0,5964771,0,0.009870504659450052,0.12977467855246874,0.07588600473702581,0.017665263168178402,0.009870504659450052,5964771
2021-07-13,0.05,2.242278807140785e-05,0,1,0,0,5682350,0,-0.04734813227736989,0.1371441641447504,-0.3454070055466852,-0.030241560890626906,-0.04734813227736989,5682350
2021-07-14,0.05,2.242278807140785e-05,0,1,0,0,5409418,0,-0.0480314364970551,0.13648043642930766,-0.35209338819792546,-0.017625489092782165,-0.0480314364970551,5409418
2021-07-15,0.05,2.242278807140785e-05,0,1,0,0,5557613,0,0.027395820590775388,0.12910680643457462,0.21202133767111309,0.006185447993340976,0.027395820590775388,5557613
2021-07-16,0.05,2.242278807140785e-05,0,1,0,0,5315751,0,-0.04351902617656911,0.12789684517848343,-0.3404419311819402,-0.035052176163416715,-0.04351902617656911,5315751
2021-07-17,0.05,2.242278807140785e-05,0,1,0,0,5214131,0,-0.019116651868546053,0.10872762478107714,-0.17602770864491843,-0.01028762862380539,-0.019116651868546053,5214131
2021-07-18,0.05,2.242278807140785e-05,0,1,0,0,5285469,0,0.013681835967050748,0.11267329489143404,0.12123026305515268,0.00601975510875663,0.013681835967050748,5285469
2021-07-19,0.05,2.242278807140785e-05,0,1,0,0,5301829,0,0.003095326061384185,0.08935410308965089,0.03439017534795987,0.010469657551051448,0.003095326061384185,5301829
2021-07-20,0.05,2.242278807140785e-05,0,1,0,0,5077055,0,-0.042395444941610405,0.08987901536149095,-0.4719440634621808,-0.031052657707417608,-0.042395444941610405,5077055
2021-07-21,0.05,2.242278807140785e-05,0,1,0,0,4993715,0,-0.01641486352013255,0.08987626925041871,-0.18288794634327105,-0.030920252617758326,-0.01641486352013255,4993715
2021-07-22,0.05,2.242278807140785e-05,0,1,0,0,5574470,0,0.11629726286535091,0.1599645931544759,0.7268786034731717,0.08047127605805993,0.11629726286535091,5574470
2021-07-23,0.05,2.242278807140785e-05,0,1,0,0,5640709,0,0.01188263822659863,0.15364432478450843,0.07719266855551997,0.0007941827455497652,0.01188263822659863,5640709
2021-07-24,0.05,2.242278807140785e-05,0,1,0,0,5890039,0,0.04420206234816293,0.1490301219262277,0.29644771801207515,0.03227607686208844,0.04420206234816293,5890039
2021-07-25,0.05,2.242278807140785e-05,0,1,0,0,6074969,0,0.03139723783915738,0.1496162491734288,0.2097019222472127,0.02265838196102532,0.03139723783915738,6074969
2021-07-26,0.05,2.242278807140785e-05,0,1,0,0,6146946,0,0.011848150180215677,0.13739217216256344,0.0860727886167487,0.03631669076195854,0.011848150180215677,6146946
2021-07-27,0.05,2.242278807140785e-05,0,1,0,0,6204569,0,0.0093743894859033,0.13228740453668467,0.07069430933795738,0.0514944441581926,0.0093743894859033,6204569
2021-07-28,0.05,2.242278807140785e-05,0,1,0,0,6378078,0,0.027964860397961644,0.13250464554122418,0.2108789280236739,0.04813796527363312,0.027964860397961644,6378078
2021-07-29,0.05,2.242278807140785e-05,0,1,0,0,6397857,0,0.0031012092310103156,0.13250382526916518,0.023235453291138825,0.02442906051174698,0.0031012092310103156,6397857
2021-07-30,0.05,2.242278807140785e-05,0,1,0,0,6630864,0,0.03641963728199382,0.11352923558656643,0.3205977236248492,-0.0013349913958108361,0.03641963728199382,6630864
2021-07-31,0.05,2.242278807140785e-05,0,1,0,0,6850525,0,0.03312716690706674,0.10245367240282087,0.32311915563979193,0.04898985559461999,0.03312716690706674,6850525
2021-08-01,0.05,2.242278807140785e-05,0,1,0,0,7071071,0,0.03219404535271497,0.04382027601075256,0.7341720658434314,-0.004342181870862771,0.03219404535271497,7071071
2021-08-02,0.05,2.242278807140785e-05,0,1,0,0,7109278,0,0.005403358537933611,0.04624764251753992,0.1163504874399041,-0.044051576056917785,0.005403358537933611,7109278
2021-08-03,0.05,2.242278807140785e-05,0,1,0,0,7265809,0,0.022017966408750533,0.040131867653697376,0.5480817342088653,-0.015935512044842115,0.022017966408750533,7265809
2021-08-04,0.05,2.242278807140785e-05,0,1,0,0,7014298,0,-0.03461558649869001,0.06696875656816767,-0.5172264061899268,-0.023178235394354485,-0.03461558649869001,7014298
2021-08-05,0.05,2.242278807140785e-05,0,1,0,0,7579788,0,0.08061964437701441,0.09370707486893416,0.8600975081302282,0.03605133967143326,0.08061964437701441,7579788
2021-08-06,0.05,2.242278807140785e-05,0,1,0,0,7849973,0,0.03564554990759694,0.0935935382352454,0.38061524108627615,0.027012693376347263,0.03564554990759694,7849973
2021-08-07,0.05,2.242278807140785e-05,0,1,0,0,8036600,0,0.023774241608216284,0.09349939959426512,0.25403177906183816,0.04841976095104594,0.023774241608216284,8036600
2021-08-08,0.05,2.242278807140785e-05,0,1,0,0,8766847,0,0.09086520235188633,0.1114174505809438,0.8153370866964726,0.04311561408080289,0.09086520235188633,8766847
2021-08-09,0.05,2.242278807140785e-05,0,1,0,0,8380395,0,-0.044081043882790216,0.13491143196500946,-0.3269068160383938,-0.02003154008280894,-0.044081043882790216,8380395
2021-08-10,0.05,2.242278807140785e-05,0,1,0,0,8799806,0,0.05004669772647685,0.13715656537037682,0.3647238818157933,0.058459335355862896,0.05004669772647685,8799806
2021-08-11,0.05,2.242278807140785e-05,0,1,0,0,8757458,0,-0.004812313832451509,0.14031178554147675,-0.034457095687758524,-0.014499532554713257,-0.004812313832451509,8757458
