time,eth_active,btc_active,eth_mc,eth_chainvolume,eth_nvt,btc_mc,btc_chainvolume,btc_nvt,btc_exflow,eth_exflow,eth_close,eth_trading_volume,ethusd_dreturn,eth_tmrw_return,eth_rsi,btc_close,btc_trading_volume,btcusd_dreturn,btc_tmrw_return,btc_rsi,ethbtc_close,ethbtc_dreturn,eth_lag1,eth_lag2,eth_lag3,eth_lag4,eth_lag5,eth_lag6,eth_lag7,eth_lag8,eth_lag9,eth_lag10,btc_lag1,btc_lag2,btc_lag3,btc_lag4,btc_lag5,btc_lag6,btc_lag7,btc_lag8,btc_lag9,btc_lag10
2016-09-17,20895,509402,1067764152.6402708,10050891.206429651,106.23576862091711,9636660241.51988,893557303.8229159,10.784602397956183,-10181.746439315668,988034.6384180561,12.68454280449742,6237001.347482052,0.01295070584560376,-0.024872056505300888,64.52802343259276,605.3438,531090439.7852413,-0.001994162363453955,0.005701223007487988,57.154531403122306,0.020954278881682477,0.014974730252530266,12.522369283417852,11.901478405174704,11.912008011075963,11.881729455789054,11.84714198083278,11.59605624659764,12.117830861883728,11.63011682103449,11.33639873415642,11.550025415616256,606.5533658936915,605.5838000000001,608.4250000000002,606.6450000000001,605.8312052420321,605.3154151790802,623.0588000000001,621.9124999999999,625.4675000000001,614.3264885962195
2016-09-18,19311,463459,1042908093.818552,19884123.10062927,52.449287732761384,9702202834.048977,987128688.7922274,9.828711235127637,3070084.889277243,-928215.1293037335,12.369052139120052,18914756.790781923,-0.024872056505300888,0.06395930060020527,60.925758053736246,608.7950000000002,1306045902.1413145,0.005701223007487988,-0.0002913389608583117,50.096730999676915,0.020317269588482244,-0.030399962546889814,12.68454280449742,12.522369283417852,11.901478405174704,11.912008011075963,11.881729455789054,11.84714198083278,11.59605624659764,12.117830861883728,11.63011682103449,11.33639873415642,605.3438,606.5533658936915,605.5838000000001,608.4250000000002,606.6450000000001,605.8312052420321,605.3154151790802,623.0588000000001,621.9124999999999,625.4675000000001
2016-09-19,20815,505144,1109466984.9617684,11803354.659190236,93.99590345257684,9664698965.119432,1262160765.526499,7.65726461247422,2687305.423286371,66143.29763428548,13.160168063025644,11627825.01781064,0.06395930060020527,0.08722369753458148,67.89480891508629,608.6176342973245,1272958790.4060757,-0.0002913389608583117,-0.0013946716069737075,51.861164353170885,0.02162304757767926,0.0642693637307079,12.369052139120052,12.68454280449742,12.522369283417852,11.901478405174704,11.912008011075963,11.881729455789054,11.84714198083278,11.59605624659764,12.117830861883728,11.63011682103449,608.7950000000002,605.3438,606.5533658936915,605.5838000000001,608.4250000000002,606.6450000000001,605.8312052420321,605.3154151790802,623.0588000000001,621.9124999999999
2016-09-20,24152,533332,1193562658.3138764,50540861.653891176,23.61579560094388,9638234634.182224,1378403708.9295735,6.992316236341953,3103402.057461993,-551871.3416119554,14.308046581659251,28747263.944959663,0.08722369753458148,-0.04213480703370731,76.15134891633144,607.7688125632665,953214316.4475458,-0.0013946716069737075,-0.01962681054087534,47.07540168194137,0.023541922990939646,0.08874213527796959,13.160168063025644,12.369052139120052,12.68454280449742,12.522369283417852,11.901478405174704,11.912008011075963,11.881729455789054,11.84714198083278,11.59605624659764,12.117830861883728,608.6176342973245,608.7950000000002,605.3438,606.5533658936915,605.5838000000001,608.4250000000002,606.6450000000001,605.8312052420321,605.3154151790802,623.0588000000001
2016-09-21,20483,514298,1171282432.8571417,55372719.26248353,21.152698448940296,9477556143.223648,1113161087.7468991,8.514092207810423,-2779451.981438889,389784.58923751547,13.705179799911743,25166170.46583509,-0.04213480703370731,-0.03439408047177661,69.65043828139807,595.8402492264345,1589139471.1342793,-0.01962681054087534,-0.0014793381742488343,34.09691840457003,0.02300143338370454,-0.022958600597033696,14.308046581659251,13.160168063025644,12.369052139120052,12.68454280449742,12.522369283417852,11.901478405174704,11.912008011075963,11.881729455789054,11.84714198083278,11.59605624659764,607.7688125632665,608.6176342973245,608.7950000000002,605.3438,606.5533658936915,605.5838000000001,608.4250000000002,606.6450000000001,605.8312052420321,605.3154151790802
2016-09-22,17285,496580,1111914542.4681358,24606365.656156264,45.18808498604694,9459170229.661455,1386121704.3879933,6.8241989139315224,2235075.608689141,-581839.4759210685,13.233802742993412,23902556.17228226,-0.03439408047177661,0.006437347062804966,66.52364483180747,594.9587999999999,994983745.4822936,-0.0014793381742488343,0.011654084282811006,18.128474479786334,0.02224322548551835,-0.03296350647100732,13.705179799911743,14.308046581659251,13.160168063025644,12.369052139120052,12.68454280449742,12.522369283417852,11.901478405174704,11.912008011075963,11.881729455789054,11.84714198083278,595.8402492264345,607.7688125632665,608.6176342973245,608.7950000000002,605.3438,606.5533658936915,605.5838000000001,608.4250000000002,606.6450000000001,605.8312052420321
2016-09-23,17889,488851,1136805363.0661101,26742197.11537816,42.50979671421192,9558932004.888622,1347617945.1940997,7.093206230280521,-1484004.1462541108,-555459.9465024521,13.31899332421076,7256064.666833526,0.006437347062804966,-0.0344911621457048,65.26197865848854,601.8925,1471656057.198137,0.011654084282811006,-0.001030084275846277,30.464748294231995,0.0221285251506054,-0.005156641287821673,13.233802742993412,13.705179799911743,14.308046581659251,13.160168063025644,12.369052139120052,12.68454280449742,12.522369283417852,11.901478405174704,11.912008011075963,11.881729455789054,594.9587999999999,595.8402492264345,607.7688125632665,608.6176342973245,608.7950000000002,605.3438,606.5533658936915,605.5838000000001,608.4250000000002,606.6450000000001
2016-09-24,18289,473845,1093417060.1110682,17541981.251110554,62.33144617241258,9551537185.777472,1215809556.3906233,7.856112937731089,-2887336.3023987818,550579.1485681804,12.859605765847848,7988975.03646825,-0.0344911621457048,0.014463342104420018,56.73773936430442,601.2725000000003,1136053862.184831,-0.001030084275846277,-0.0032617490405772998,28.520598305389967,0.02138731734088594,-0.03349558114130258,13.31899332421076,13.233802742993412,13.705179799911743,14.308046581659251,13.160168063025644,12.369052139120052,12.68454280449742,12.522369283417852,11.901478405174704,11.912008011075963,601.8925,594.9587999999999,595.8402492264345,607.7688125632665,608.6176342973245,608.7950000000002,605.3438,606.5533658936915,605.5838000000001,608.4250000000002
2016-09-25,17628,465826,1098923429.8582242,31528496.28665301,34.854926789624045,9544459099.262484,1111838572.6693866,8.584392855113329,3935339.246414409,-568262.9276943728,13.045598643367276,4488914.611269901,0.014463342104420018,-0.01738917856877853,64.02191583516773,599.3112999999997,1074112052.8808076,-0.0032617490405772998,0.011322604022818927,41.406048968485436,0.02176765003991629,0.017783095138503846,12.859605765847848,13.31899332421076,13.233802742993412,13.705179799911743,14.308046581659251,13.160168063025644,12.369052139120052,12.68454280449742,12.522369283417852,11.901478405174704,601.2725000000003,601.8925,594.9587999999999,595.8402492264345,607.7688125632665,608.6176342973245,608.7950000000002,605.3438,606.5533658936915,605.5838000000001
2016-09-26,17398,540149,1097654651.7560472,12835036.53560545,85.52018131861665,9636188459.628971,1374648049.9571722,7.009931349285507,993458.2091774894,304421.03696629434,12.818746399021148,5602575.391137662,-0.01738917856877853,0.01996922245784405,59.442931480568056,606.0970645363005,1917754354.0926063,0.011322604022818927,-0.0031175939414032072,50.32262761674688,0.02114965926922651,-0.02839033012550929,13.045598643367276,12.859605765847848,13.31899332421076,13.233802742993412,13.705179799911743,14.308046581659251,13.160168063025644,12.369052139120052,12.68454280449742,12.522369283417852,599.3112999999997,601.2725000000003,601.8925,594.9587999999999,595.8402492264345,607.7688125632665,608.6176342973245,608.7950000000002,605.3438,606.5533658936915
2016-09-27,17141,549231,1099801849.3441615,14966002.541569842,73.48668064764334,9612298778.569447,1049131854.0283759,9.162145579376778,-5189654.817041842,240449.1513778198,13.074726797493888,5399539.834538619,0.01996922245784405,0.018299628395641587,61.11625226377833,604.2074999999999,1448434854.0194745,-0.0031175939414032072,-0.0010799270118297954,47.11729237832373,0.021639464583762848,0.023159016809742194,12.818746399021148,13.045598643367276,12.859605765847848,13.31899332421076,13.233802742993412,13.705179799911743,14.308046581659251,13.160168063025644,12.369052139120052,12.68454280449742,606.0970645363005,599.3112999999997,601.2725000000003,601.8925,594.9587999999999,595.8402492264345,607.7688125632665,608.6176342973245,608.7950000000002,605.3438
2016-09-28,18540,546880,1129777283.5674174,33316402.423405178,33.91054259729241,9618006072.199226,1537121554.8093069,6.257153861453997,1895889.1310579055,954973.1103870514,13.313989439262564,6516563.112363243,0.018299628395641587,-0.016323614646590157,62.57384870569962,603.5549999999997,1023325384.7386414,-0.0010799270118297954,0.0017935399425077492,44.08269081533422,0.02205928115791033,0.01940050653852543,13.074726797493888,12.818746399021148,13.045598643367276,12.859605765847848,13.31899332421076,13.233802742993412,13.705179799911743,14.308046581659251,13.160168063025644,12.369052139120052,604.2074999999999,606.0970645363005,599.3112999999997,601.2725000000003,601.8925,594.9587999999999,595.8402492264345,607.7688125632665,608.6176342973245,608.7950000000002
2016-09-29,17889,553098,1118721706.8169882,27916787.456342362,40.07343998898512,9634424558.50556,1111169248.902526,8.670528425819235,9323.192971669503,-1327328.3944453688,13.09665700624727,4241372.338950248,-0.016323614646590157,0.0074951301836845285,60.33571066210804,604.6375,1291135796.181455,0.0017935399425077492,0.005987058361414999,48.79886049856518,0.021660345258518152,-0.018084718923359944,13.313989439262564,13.074726797493888,12.818746399021148,13.045598643367276,12.859605765847848,13.31899332421076,13.233802742993412,13.705179799911743,14.308046581659251,13.160168063025644,603.5549999999997,604.2074999999999,606.0970645363005,599.3112999999997,601.2725000000003,601.8925,594.9587999999999,595.8402492264345,607.7688125632665,608.6176342973245
2016-09-30,17196,559461,1116267467.7262561,12073333.749820305,92.45726912360641,9683877686.442314,1491775855.6172426,6.491509867235033,-409084.1848724899,-426208.7417052199,13.194818155480156,4568583.275665063,0.0074951301836845285,0.005684736865155582,56.393239204114536,608.2575,1177411408.0724049,0.005987058361414999,0.009539355482939715,52.02669497593397,0.02169281620938526,0.0014990966431773778,13.09665700624727,13.313989439262564,13.074726797493888,12.818746399021148,13.045598643367276,12.859605765847848,13.31899332421076,13.233802742993412,13.705179799911743,14.308046581659251,604.6375,603.5549999999997,604.2074999999999,606.0970645363005,599.3112999999997,601.2725000000003,601.8925,594.9587999999999,595.8402492264345,607.7688125632665
2016-10-01,19349,498317,1122640462.508094,10886165.553924697,103.12542620696762,9788948841.854551,940726756.6143897,10.405730221902372,1896101.871281434,-1125695.0856598876,13.269827224677638,4727545.880665653,0.005684736865155582,-0.005419610134873021,55.658313751828274,614.0598845176643,1673872374.027799,0.009539355482939715,-0.006027237100126426,59.34500051210809,0.021609988796289645,-0.0038181954936666873,13.194818155480156,13.09665700624727,13.313989439262564,13.074726797493888,12.818746399021148,13.045598643367276,12.859605765847848,13.31899332421076,13.233802742993412,13.705179799911743,608.2575,604.6375,603.5549999999997,604.2074999999999,606.0970645363005,599.3112999999997,601.2725000000003,601.8925,594.9587999999999,595.8402492264345
2016-10-02,19982,462246,1124806654.861834,23119388.16016635,48.65209438370106,9722283487.190298,867508568.9609063,11.207132511481195,-1671743.7307198748,765502.3313947181,13.19790993456276,2764266.958777093,-0.005419610134873021,0.020661616692089213,58.40912354016232,610.3588000000001,1018352266.657592,-0.006027237100126426,0.0026248538665778476,51.66770118215888,0.021623199230621004,0.0006113114845125445,13.269827224677638,13.194818155480156,13.09665700624727,13.313989439262564,13.074726797493888,12.818746399021148,13.045598643367276,12.859605765847848,13.31899332421076,13.233802742993412,614.0598845176643,608.2575,604.6375,603.5549999999997,604.2074999999999,606.0970645363005,599.3112999999997,601.2725000000003,601.8925,594.9587999999999
2016-10-03,18278,628726,1144539302.4332151,8118134.232686702,140.98551091023646,9748822051.162151,1218294139.6713564,8.002026549837929,-2232031.2262630123,92178.44183840937,13.470600090767412,5821790.035410628,0.020661616692089213,-0.015488387695452799,53.51971830721141,611.9609026561799,767820466.9691538,0.0026248538665778476,-0.004442118188238586,53.46025006668318,0.022012190700907645,0.017989542904261135,13.19790993456276,13.269827224677638,13.194818155480156,13.09665700624727,13.313989439262564,13.074726797493888,12.818746399021148,13.045598643367276,12.859605765847848,13.31899332421076,610.3588000000001,614.0598845176643,608.2575,604.6375,603.5549999999997,604.2074999999999,606.0970645363005,599.3112999999997,601.2725000000003,601.8925
2016-10-04,15561,600984,1134139366.068032,9441637.276046483,120.12104817300636,9685961487.259274,1161103878.508966,8.342028363299864,-1131767.7273141684,91739.21522998209,13.261962214071206,6702196.698044295,-0.015488387695452799,-0.01548122078636005,34.92959644854034,609.2425,817050996.2892424,-0.004442118188238586,0.0039291415158988485,51.46842413522004,0.021767953178038642,-0.011095557284034108,13.470600090767412,13.19790993456276,13.269827224677638,13.194818155480156,13.09665700624727,13.313989439262564,13.074726797493888,12.818746399021148,13.045598643367276,12.859605765847848,611.9609026561799,610.3588000000001,614.0598845176643,608.2575,604.6375,603.5549999999997,604.2074999999999,606.0970645363005,599.3112999999997,601.2725000000003
2016-10-05,16294,585512,1109181554.6994379,12957609.565658102,85.60078532070693,9734506613.157314,1404656117.9428103,6.930170658007022,102659.02584479882,202956.26822509445,13.056650848974805,6285719.065320643,-0.01548122078636005,-0.017655552753593762,39.44830331696153,611.6363,915039145.8889356,0.0039291415158988485,-0.0010730232983227062,69.43198855556275,0.02134708297884675,-0.019334394729243587,13.261962214071206,13.470600090767412,13.19790993456276,13.269827224677638,13.194818155480156,13.09665700624727,13.313989439262564,13.074726797493888,12.818746399021148,13.045598643367276,609.2425,611.9609026561799,610.3588000000001,614.0598845176643,608.2575,604.6375,603.5549999999997,604.2074999999999,606.0970645363005,599.3112999999997
2016-10-06,16683,621267,1100294180.7288702,12103958.72453036,90.90366265864495,9729875782.738958,1399837404.4957488,6.950718527373446,1168883.0719371384,-420168.75262519746,12.826128461125474,9120081.098095492,-0.017655552753593762,-0.01328921530249616,42.80299116320164,610.9800000000001,714618920.4242615,-0.0010730232983227062,0.008574421421323253,69.81874827654454,0.020992714100503244,-0.016600342009006952,13.056650848974805,13.261962214071206,13.470600090767412,13.19790993456276,13.269827224677638,13.194818155480156,13.09665700624727,13.313989439262564,13.074726797493888,12.818746399021148,611.6363,609.2425,611.9609026561799,610.3588000000001,614.0598845176643,608.2575,604.6375,603.5549999999997,604.2074999999999,606.0970645363005
2016-10-07,19006,577183,1086363485.2220836,12021972.655957066,90.36482749640712,9831958021.847868,1452726149.6926448,6.7679362858086005,1587367.8887187461,175904.81511737587,12.655679278508105,6504030.816998282,-0.01328921530249616,-0.03791217405528624,38.63217586603643,616.2188000000002,1104537956.2128787,0.008574421421323253,0.0005111820671486189,68.49776721478636,0.02053763903098721,-0.02167776245307529,12.826128461125474,13.056650848974805,13.261962214071206,13.470600090767412,13.19790993456276,13.269827224677638,13.194818155480156,13.09665700624727,13.313989439262564,13.074726797493888,610.9800000000001,611.6363,609.2425,611.9609026561799,610.3588000000001,614.0598845176643,608.2575,604.6375,603.5549999999997,604.2074999999999
2016-10-08,18750,549357,1036808475.8023903,13070807.529084552,79.32244993244161,9853963835.929962,1465954001.1750126,6.721877922521219,-6057757.623603241,1641910.3525887844,12.175874962913426,8853947.552639049,-0.03791217405528624,-0.012020141089020386,38.36370604844795,616.5338,793016113.7517544,0.0005111820671486189,-0.0030979647831148593,69.86144843667695,0.01974891719304509,-0.038403724826991725,12.655679278508105,12.826128461125474,13.056650848974805,13.261962214071206,13.470600090767412,13.19790993456276,13.269827224677638,13.194818155480156,13.09665700624727,13.313989439262564,616.2188000000002,610.9800000000001,611.6363,609.2425,611.9609026561799,610.3588000000001,614.0598845176643,608.2575,604.6375,603.5549999999997
2016-10-09,19060,509881,1045698197.3710884,32237317.831413038,32.437506210647825,9801860635.03075,1660999429.2213898,5.901182422215203,-246261.8537647252,1388970.6114867874,12.029519227976936,5440893.661712,-0.012020141089020386,-0.015934729788657398,32.471030646247755,614.6238000000001,901840112.441068,-0.0030979647831148593,-0.0005043735696536045,69.95467422889911,0.019572166303968273,-0.00894990278955976,12.175874962913426,12.655679278508105,12.826128461125474,13.056650848974805,13.261962214071206,13.470600090767412,13.19790993456276,13.269827224677638,13.194818155480156,13.09665700624727,616.5338,616.2188000000002,610.9800000000001,611.6363,609.2425,611.9609026561799,610.3588000000001,614.0598845176643,608.2575,604.6375
2016-10-10,20207,514272,996898114.0720149,30838409.22774485,32.326509020287624,9838394066.852644,1592792000.599075,6.176822876528927,2508816.085993488,832075.0417774253,11.837832089591664,9479462.92900281,-0.015934729788657398,-0.007397031413042043,32.86984270407763,614.3138,1274169412.982478,-0.0005043735696536045,0.042952315249958684,62.88194906257937,0.01927000840546259,-0.015438142810201949,12.029519227976936,12.175874962913426,12.655679278508105,12.826128461125474,13.056650848974805,13.261962214071206,13.470600090767412,13.19790993456276,13.269827224677638,13.194818155480156,614.6238000000001,616.5338,616.2188000000002,610.9800000000001,611.6363,609.2425,611.9609026561799,610.3588000000001,614.0598845176643,608.2575
2016-10-11,17375,601459,993884753.6754733,27522330.57714239,36.11194011676126,10224169000.660192,1806886904.4756851,5.658444352734406,5754647.772865212,1194861.6537173938,11.750267273762638,8989864.764158806,-0.007397031413042043,0.0088866392745659,25.424782115480497,640.7,2996984110.275397,0.042952315249958684,-0.007934602778211342,82.35777535111824,0.01833973353170382,-0.04827578972384139,11.837832089591664,12.029519227976936,12.175874962913426,12.655679278508105,12.826128461125474,13.056650848974805,13.261962214071206,13.470600090767412,13.19790993456276,13.269827224677638,614.3138,614.6238000000001,616.5338,616.2188000000002,610.9800000000001,611.6363,609.2425,611.9609026561799,610.3588000000001,614.0598845176643
2016-10-12,11622,544757,1000215826.2213743,31102950.452816974,32.158229738966305,10125816204.586136,1715643959.2569833,5.902049868768493,1683340.0667420824,1428003.9205237438,11.854687660404304,7565516.582482849,0.0088866392745659,0.008937776439979395,21.496490104500282,635.6163,2475619341.367628,-0.007934602778211342,-0.0015637754976969287,76.3574115242534,0.018650698008223363,0.016955779427328066,11.750267273762638,11.837832089591664,12.029519227976936,12.175874962913426,12.655679278508105,12.826128461125474,13.056650848974805,13.261962214071206,13.470600090767412,13.19790993456276,640.7,614.3138,614.6238000000001,616.5338,616.2188000000002,610.9800000000001,611.6363,609.2425,611.9609026561799,610.3588000000001
2016-10-13,9196,547633,1030356056.3399425,12252839.895677384,84.09120376276495,10119406290.143984,1326760929.198005,7.6271512579594285,-3174882.4640507796,2376502.917845326,11.96064220847878,6550532.31361221,0.008937776439979395,-0.0037249449613852015,26.801683397283313,634.6223388041233,2099764690.768364,-0.0015637754976969287,0.005605950150731065,74.68630159812751,0.018846866044799664,0.010517999727935434,11.854687660404304,11.750267273762638,11.837832089591664,12.029519227976936,12.175874962913426,12.655679278508105,12.826128461125474,13.056650848974805,13.261962214071206,13.470600090767412,635.6163,640.7,614.3138,614.6238000000001,616.5338,616.2188000000002,610.9800000000001,611.6363,609.2425,611.9609026561799
2016-10-14,15787,531872,1013760159.1525463,31545271.747597534,32.13667541886855,10163766375.734003,1285267488.8523521,7.907899689277512,-4296325.55017237,-30129.015424827976,11.916089474549375,3393733.0814907444,-0.0037249449613852015,0.0023930409819765686,23.302831830037746,638.1799999999996,1671558094.2516508,0.005605950150731065,-0.0015218276975141887,74.66029135620772,0.01867198827062801,-0.009278878183564543,11.96064220847878,11.854687660404304,11.750267273762638,11.837832089591664,12.029519227976936,12.175874962913426,12.655679278508105,12.826128461125474,13.056650848974805,13.261962214071206,634.6223388041233,635.6163,640.7,614.3138,614.6238000000001,616.5338,616.2188000000002,610.9800000000001,611.6363,609.2425
2016-10-15,12309,501357,1020094944.7437599,11624263.796828846,87.75566027863603,10143735263.913645,2175525132.056623,4.662660575345462,1627397.5256784451,-488651.7569399684,11.944605165006871,3047472.2344031925,0.0023930409819765686,-0.0011965046917897793,21.784378688925912,637.2088,1644480561.890038,-0.0015218276975141887,0.00467272266170804,70.72856074832191,0.018745198065385903,0.00392083551557576,11.916089474549375,11.96064220847878,11.854687660404304,11.750267273762638,11.837832089591664,12.029519227976936,12.175874962913426,12.655679278508105,12.826128461125474,13.056650848974805,638.1799999999996,634.6223388041233,635.6163,640.7,614.3138,614.6238000000001,616.5338,616.2188000000002,610.9800000000001,611.6363
2016-10-16,14286,482303,1018789291.6462704,19184103.479332805,53.105910982174414,10203971425.789185,1574274650.3355234,6.481697093715143,833393.8813036793,-328710.83278641134,11.930313388885365,2051473.398145428,-0.0011965046917897793,0.003744328266848118,22.332378940176255,640.1862999999997,1454057375.202525,0.00467272266170804,-0.004223458077749598,77.05951327488893,0.018635689937265713,-0.005841929636497323,11.944605165006871,11.916089474549375,11.96064220847878,11.854687660404304,11.750267273762638,11.837832089591664,12.029519227976936,12.175874962913426,12.655679278508105,12.826128461125474,637.2088,638.1799999999996,634.6223388041233,635.6163,640.7,614.3138,614.6238000000001,616.5338,616.2188000000002,610.9800000000001
2016-10-17,16627,550425,1031087383.2161975,21864543.87588272,47.1579644683793,10169969596.159006,1203201072.9189572,8.452427300024535,2169163.9714856506,-488661.22035643953,11.974984398539725,4329663.894079154,0.003744328266848118,0.04463695703891446,13.746850186465196,637.4825000000001,1187159912.919513,-0.004223458077749598,-0.0031647927590169322,72.69945369255248,0.018784804913922693,0.008001580685177423,11.930313388885365,11.944605165006871,11.916089474549375,11.96064220847878,11.854687660404304,11.750267273762638,11.837832089591664,12.029519227976936,12.175874962913426,12.655679278508105,640.1862999999997,637.2088,638.1799999999996,634.6223388041233,635.6163,640.7,614.3138,614.6238000000001,616.5338,616.2188000000002
2016-10-18,20390,588289,1064682821.6484947,34656421.2706999,30.72108378797396,10123640661.874218,1596550947.6633348,6.340944319184353,557234.6436807313,50478.14532992538,12.509511262679014,14699505.269326214,0.04463695703891446,-0.042823823654585924,34.24930614237621,635.465,2024277148.457759,-0.0031647927590169322,-0.01105883093482729,73.61731107345044,0.019685602295451386,0.04795351272778192,11.974984398539725,11.930313388885365,11.944605165006871,11.916089474549375,11.96064220847878,11.854687660404304,11.750267273762638,11.837832089591664,12.029519227976936,12.175874962913426,637.4825000000001,640.1862999999997,637.2088,638.1799999999996,634.6223388041233,635.6163,640.7,614.3138,614.6238000000001,616.5338
2016-10-19,14025,459857,1015716414.4556713,8202123.276163778,123.83578986278451,10019675627.142708,1224246864.9235046,8.184358820284807,-5116134.36104507,-915232.7506281548,11.973806158360992,7727576.680042059,-0.042823823654585924,0.003567447159224857,30.087604759197134,628.4375,1955775379.9281864,-0.01105883093482729,0.00016708105420182306,63.96628856076533,0.019053296721409832,-0.0321202046323803,12.509511262679014,11.974984398539725,11.930313388885365,11.944605165006871,11.916089474549375,11.96064220847878,11.854687660404304,11.750267273762638,11.837832089591664,12.029519227976936,635.465,637.4825000000001,640.1862999999997,637.2088,638.1799999999996,634.6223388041233,635.6163,640.7,614.3138,614.6238000000001
2016-10-20,20543,624193,1028904568.5337183,8760397.417934831,117.44953104836098,10021454288.03021,1547877578.5425212,6.47431969230176,6300985.103697312,346437.0082988386,12.016522079125744,4811381.15158085,0.003567447159224857,0.00616267279559457,34.007555439487035,628.5425,1803186001.035134,0.00016708105420182306,0.0018714724939037364,64.73417928305916,0.019118074082700446,0.003399798063178583,11.973806158360992,12.509511262679014,11.974984398539725,11.930313388885365,11.944605165006871,11.916089474549375,11.96064220847878,11.854687660404304,11.750267273762638,11.837832089591664,628.4375,635.465,637.4825000000001,640.1862999999997,637.2088,638.1799999999996,634.6223388041233,635.6163,640.7,614.3138
2016-10-21,22984,584314,1022476153.4937599,7467976.550417099,136.914751484678,10050935390.110445,1996007931.174462,5.035518763793899,-3773195.8159789727,66226.48305487243,12.090575972840435,2496841.1791091952,0.00616267279559457,-0.00376637925589951,38.39537786530993,629.7187999999995,1283400177.493909,0.0018714724939037364,0.035521728111024276,62.15442660507937,0.019199960320130896,0.004283184439825227,12.016522079125744,11.973806158360992,12.509511262679014,11.974984398539725,11.930313388885365,11.944605165006871,11.916089474549375,11.96064220847878,11.854687660404304,11.750267273762638,628.5425,628.4375,635.465,637.4825000000001,640.1862999999997,637.2088,638.1799999999996,634.6223388041233,635.6163,640.7
2016-10-22,18578,524405,1026266107.3199891,6054387.036341589,169.50784632033015,10402812758.062904,863436738.6247486,12.04814700684631,4965893.983888533,1361329.6811204506,12.045038278304451,3995386.223650696,-0.00376637925589951,-0.00923516100992472,46.72998755252579,652.0875,3522949282.8122096,0.035521728111024276,-0.003774340100062834,72.9115530161515,0.018471506167967416,-0.03794039883508016,12.090575972840435,12.016522079125744,11.973806158360992,12.509511262679014,11.974984398539725,11.930313388885365,11.944605165006871,11.916089474549375,11.96064220847878,11.854687660404304,629.7187999999995,628.5425,628.4375,635.465,637.4825000000001,640.1862999999997,637.2088,638.1799999999996,634.6223388041233,635.6163
2016-10-23,17409,525329,1027496036.9015465,5211913.678126398,197.14371732858697,10369369700.929752,1222632434.9960008,8.48118322737256,2869805.74353487,-78452.15707945122,11.933800410433603,2843471.0792325726,-0.00923516100992472,-0.0036254133976204583,47.564946286730844,649.6263000000002,3643525162.781228,-0.003774340100062834,-0.0013238380281097584,72.397235974398,0.018370254422324955,-0.005481509992836808,12.045038278304451,12.090575972840435,12.016522079125744,11.973806158360992,12.509511262679014,11.974984398539725,11.930313388885365,11.944605165006871,11.916089474549375,11.96064220847878,652.0875,629.7187999999995,628.5425,628.4375,635.465,637.4825000000001,640.1862999999997,637.2088,638.1799999999996,634.6223388041233
2016-10-24,18471,581644,1021058267.092838,7801829.848281751,130.87420348159893,10346088101.97919,2422238235.9726133,4.271292537756871,1691216.9404239026,895070.3682801888,11.890535450541089,2417942.610433313,-0.0036254133976204583,-0.051959302182008615,51.45027452295573,648.7663,3212766801.21308,-0.0013238380281097584,0.005961314575063437,71.89122037835992,0.018327917850451063,-0.0023046263214755447,11.933800410433603,12.045038278304451,12.090575972840435,12.016522079125744,11.973806158360992,12.509511262679014,11.974984398539725,11.930313388885365,11.944605165006871,11.916089474549375,649.6263000000002,652.0875,629.7187999999995,628.5425,628.4375,635.465,637.4825000000001,640.1862999999997,637.2088,638.1799999999996
2016-10-25,18391,617967,968530765.1534729,12835780.761880066,75.45553972297759,10408489333.498182,2028542880.7194643,5.1310176543108605,-3095020.2534212903,869362.0655573171,11.272711525960538,13528339.239714485,-0.051959302182008615,0.019919417234198544,39.82743219427105,652.6338,2499429907.052547,0.005961314575063437,0.03184588355675144,60.622642481336946,0.017272644361907917,-0.05757737988318046,11.890535450541089,11.933800410433603,12.045038278304451,12.090575972840435,12.016522079125744,11.973806158360992,12.509511262679014,11.974984398539725,11.930313388885365,11.944605165006871,648.7663,649.6263000000002,652.0875,629.7187999999995,628.5425,628.4375,635.465,637.4825000000001,640.1862999999997,637.2088
2016-10-26,18388,613888,987673789.7508585,10795406.70380279,91.4901880818386,10753491128.23962,1432940110.5969832,7.504494464712529,279869.2710576736,1092451.3642089774,11.497257370206905,6113958.130893516,0.019919417234198544,-0.003529882500333259,42.75693839237549,673.4175000000001,4850797702.725285,0.03184588355675144,0.014782805614644179,76.29775935032792,0.01707300058315518,-0.011558379514431616,11.272711525960538,11.890535450541089,11.933800410433603,12.045038278304451,12.090575972840435,12.016522079125744,11.973806158360992,12.509511262679014,11.974984398539725,11.930313388885365,652.6338,648.7663,649.6263000000002,652.0875,629.7187999999995,628.5425,628.4375,635.465,637.4825000000001,640.1862999999997
